key,KR
b50a8d84,트럭 정류장
a21c6ca9,트럭 정류장
8bd0bd1b,트럭 세차장
a2f4a8c0,진북
f2cffbd3,지금 시도하기
919cc982,화
1f50f829,화
d720fe5c,화요일
a31c9640,툰드라
67328db6,터널
65db2f08,터키식
68169727,회전
034c9616,양방향 통행로
bff7b2b0,휴식
016860f3,타이머
3cf0697a,랩 버튼
5b396c93,랩 + 휴식
e8caedef,랩
71074f43,꺼짐
0952324b,휴식만
0feab59e,a
ba9ff556,bpm
70d0bd2c,C
73e76ccc,°C
df44deab,cm
98535b9c,° E
8b633969,°F
187c162f,° L
b825cc2d,° R
2b6c5cb4,°
7e39f266,° W
e5083a93,dB
d0b5ca7c,D
0cf68cb7,fpmd
a2fd50cc,fpmu
d3096052,낙하
09f9329a,fa
cbb9d8bc,ft
ebc7d267,층
268ac4be,갤런
7c4cc782,G
7aaf81dc,° G
da1addf6,hPa
421c8785,Hz
04121fe2,hr
c2c8c670,in
30ff0c8e,J
2d394e2d,kft
52c0a686,kHz
0a7a5d43,kJ
4eb674ba,km/h
cbf440bf,km
264d4177,kt
a02f0f05,L
f0b580db,L
80005774,m/md
d82b787f,m/mu
e38180a6,m/sd
5211145b,m/s2
c1f2e0a9,m/su
d290c94b,° M
1cdc1791,MB
e8e3722b,mHz
ba8646fa,m
0abcd2bf,m/s
dbb389c9,mph
479dff06,mi
cf6d58b7,mb
b67091bf,mm
5cf0c7ea,ms
bd57d8a5,E
6c6b2b79,L
096defc2,R
a26cdc9b,W
3ba84d0c,분
e28a1ccc,m:s
c67b093e,동작
cbe0ea76,nm
49c967f8,nm
14fb4e05,보/분
3088fbbf,P
e1095760,psi
d8a64d5e,/100m
29b7b3c1,/100yd
df1b4bba,/500m
b1b6de5d,/500yd
185945a2,/hr
b95da2ea,/km
fd3b37b1,/mi
c0fea77e,%r
ef1a200b,%m
920ddbc5,%
5ed8190e,포즈
f9d13101,rpm
31c84c58,반복
60f2b5f6,R
da2925de,루트
985374d9,보/분
3f757299,초
0ab7a42f,완등
ae11de9d,세트
4dd38c0b,보/분
add55261,stk.
bd7d95e4,°
f1d9937a,utc
4e371961,U
7cb8e29f,° M
3d94672a,v
6e0cf608,W/kg
baecdf29,W
a0a0988a,파도
2a34069d,yd
b914d1b3,brpm
5543eb6a,ft/h
b505d4b1,m/h
53a1de41,구성
07cda35d,무시하다
51b37132,무선 네트워크 %1은(는) 보안이 제한되어 있어 더 이상 지원되지 않습니다. 자세한 내용은 www.garmin.com/wep를 참조하세요.
9773297b,NT 하단 네트워크
0ac2f123,미국 - 알래스카
2e4ea7f4,미국 - 애리조나
398f2522,미국 - 대서양
92cbcb85,미국 중부
210d2ae4,미국-동부
eb4d2743,미국 - 하와이
1afe1ae5,미국 - 산
aa5fae54,U.S. National
0b736403,미국 - 태평양
116261ee,UTC
62d4b36c,UTM
efdf7a8e,UTM / UPS
0e18b2ec,U-턴
f97813eb,Ukranian
73d1bf0e,아주 빠른
41e85bfa,불균형
c6d68b0d,미분류장애물
27d14c6b,수중암초
bebfef86,장치 ID
14274446,대학/학교
20542889,"수심불명,항행 위험"
2bc4c0f2,"수심불명,항행 안전"
fe9b6936,알수없음
b3cbf5c8,알 수 없음
31f923d0,"무등화항법보조,흑"
d6d73c20,"무등화항법보조,녹"
75852b33,"무등화항법보조,멀티칼라"
08bc70cf,"무등화항법보조,주황"
11091950,"무등화항법보조,적"
348b7fb4,무등화항법보조
1205fabd,"무등화항법보조,색상불명"
44f8cdc6,"무등화항법보조,백"
96515a91,"무등화항법보조,황"
21a872b0,무등화
37d34ecd,무명
c224d296,비포장도로
cef909e3,비포장 도로
0e0aa078,비생산적
f46407ff,지정되지않음
be86a345,%1 칼로리까지
40311c5b,심박 > %1BPM 까지
3ff2556a,심박 > %1% 여유심박까지
7d119158,심박 > %1% Max.까지
2eecce95,고등학교까지 >
cb71e29a,심박 < %1BPM 까지
29da42bf,심박 < %1% 여유심박까지
cf2d69a5,심박 < %1% Max.까지
6387e392,HS <까지
3e0890b2,LAP을 누를 때까지
b5cc6ba0,Unt. 마지막 단계 Mx. PW > %1% FTP
d3df0887,최근 단계 최대 파워 > %1 W 까지
87c68954,최근 단계 최대 파워 < %1 W 까지
8d99e5c9,최근 단계 최대 파워 < %1% FTP 까지
a2594794,최대 전력까지 마지막 단계 <
11d6d012,최종 단계 파워 < %1 W 까지
7eabc865,최종 단계 파워 > %1% FTP 까지
64aa09ce,최종 단계 파워 > %1 W 까지
4c902dbc,최종 단계 파워 < %1% FTP 까지
281c8b6b,마지막 단계까지의 힘 <
e8bc3ccd,파워 > %1% FTP 까지
6ef336f0,전원 >
4291fc76,파워 > %1 W 까지
cba092b4,파워 < %1% FTP 까지
5617d4c3,최대 전력 <
9715e31b,파워 < %1 W 까지
1f98da5b,TSS > %1 까지
a9b82511,총 TSS까지 >
da0e0dcb,다음 단계
ec0101a9,업로드 대기 중
911055b4,최적 맵 사용
99e338ae,DEM 사용
3463000,GPS 사용
5695c520,맵 포인트를 사용합니까?
745996ee,1주일 동안 사용
2460d77c,사용자 설정 좌표계
5a26c5ab,사용자
20a4aa10,유틸리티
1a783432,고고도 훈련은 체력에 긍정적인 영향을 끼칠 수 있지만 높은 고도에서는 일시적인 VO2 Max 감소가 일어날 수 있습니다.
3.76E+109,USA
f5b37855,CAN
02750fa0,INT
65942361,VIRB와 페어링
7950de99,연결됨
0bfe4892,START를 누름
4b5ce9cc,페어링 준비 완료
a22f1b76,이 활동을 사용하여 사계를 Zwift 또는 다른 가상 훈련 앱에 연결하십시오. 다른 앱과 페어링되면 본 장치를 선택하십시오.
dc02f313,가상 러닝 활동은 사용가능. 시계를 Zwift 또는 다른 가상 훈련 앱에 연결합니다. 앱을 추가하려면 앱 > 추가 > 가상 러닝을 선택합니다.
c759ed42,Zwift 또는 다른 앱을 열어 연결하세요.
0cfbbc11,VISA
169e02a5,유효속도
279e1d68,유효속도
148cb65e,유효속도
1f8cc7af,유효속도
1edb2cf1,매우 좋음
06a63773,보통
2d5129f0,매우 좋음
be5437e0,보통
bf71f483,높음
5f2920ec,운동 성과
729611a2,낮음
fd75a2a5,최상
cb147f28,좋음
6ec5bdf6,훌륭한
dbb55e2a,합리적인
3a688829,좋은
87ee7938,나쁜
4216281f,훌륭한
9526c3d5,낮음
b3e058be,최상
d59310eb,지난 4주
b1d494f2,새 VO2 Max
52fc9e08,VO2 MAX.
f82159eb,VO2 Max
30fc7e31,VO2 최댓값을 얻으려면 HR로 10분 동안 야외에서 달리십시오.
bb5abc25,VO2 MAX.
5cadc887,계곡
edd7740d,Vegan
f95d4bb6,채식전문점
d83a3738,채식
1855b9b3,베네수엘라식
67c27389,목적지까지의 수직거리
60c26884,목적지 수직거리
45d80452,목적지까지의 수직거리
58d8223b,목적지까지의 수직거리
0e27c80b,수직쌍등:
472247a3,수직진폭 게이지
442242ea,수직진폭
2507cea0,수직진폭 게이지
4407ff6d,수직진폭 게이지
8a573715,수직진폭
7b571f78,수직진폭
8845eace,수직진폭
7345c9bf,수직진폭
f1024047,진폭율 게이지
d60215c6,진폭율
cee63444,진폭율 게이지
d5e63f49,진폭율 게이지
cf4debd1,진폭율
d84df9fc,진폭율
cd3c9f8a,수직 비율
d03ca443,수직 비율
925a1102,수직 속도
3b1724ab,매우 높음
c8b93f7d,매우 높음 - %1
5430051,매우 높음
1a99c390,빠른
47fe3020,수의사
61618f75,동물병원
7156defc,Via Ferrata
20ffce0f,Victory 딜러
7028543e,비디오 대여점
e1723f57,베트남
c905ace8,보고서 보기
4b2dc346,지점 표시
3e7f8ece,초고강도
798e4580,포도원
791e0bf3,보라색
4650e76e,가시
ad4c6f3f,가시침몰선
f5153c5e,관광 안내소
7035252f,블라디보스토크
06c508e7,Volvo 딜러
389b8650,Volvo Penta 딜러
0a51ede1,%1 %2 - 카드 이미지를 사용할 수 없음
1c4a99cd,Passcode를 입력
acde0b33,오류:  번호가 %1로 끝나는 카드를 삭제하고 다시 추가하세요.
f95594e3,가까이 두기\n판독기
6d3c5e1e,부정확한 패스코드. 지갑이 잠기기 전까지 한 번의 시도가 남아있습니다.
1d8e24d1,지갑이 비어있음. Garmin Connect 앱에서 설정해 주십시오.
2201ba5e,지갑이 잠김. Garmin Connect 앱에서 암호를 재설정해 주십시오.
f6ec64ad,지갑이 비활성화됨. 사용하려면 Garmin Connect 앱에서 활성화 시켜주십시오.
e8ca7f44,지갑 동기화 중
93a06f7c,고도%1
0125cdcc,고도
02daa2eb,기압%1
4b3bf9cd,대기압
9da560e5,배터리%1
b91aa6bf,배터리
cca558f8,달력 %1
828a5720,CAL
4117fe76,칼로리 %1
a533901e,CAL
05888df5,기온 %1
807a95cf,지금
563171d0,디트레이닝
8502c3fb,오른층수: %1
e2c0d65d,FLRS
8ffdbb9f,심박%1
87125dc9,심박수
a9c08329,고%1/저%2
783ed813,중고강도 %1
84667be5,INT MIN
8e20fc36,유지
1d47513b,상태 없음
cae2394e,알림 %1
c7cbc646,알림
4aa6df9e,오버트레이닝
37fa76f7,중지됨
f644eff0,최대
264c0aae,생산적임
02538f2e,체력 회복
89f61041,일출%1
235ebc63,일출
8e4d61aa,일몰%1
ebd6470a,설정
4eaad714,해
d69a25c7,걸음 %1
93688881,걸음
32eef161,피로감
ac757cb8,시간 %1
70659225,비생산적
08ded7d8,VO2 최대 %1
16acd5c8,시계 찾았습니다!
b36f3d53,%1에서
41272a3b,열 순응을 측정하려면 Garmin Connect가 제공하는 날씨 데이터가 필요합니다. 업데이트된 날씨 정보를 받으려면 각 활동 전에 모바일 앱에 연결해야 합니다.
f3ef04ba,체감온도
20b34de4,금
499de68a,12시간 추이
cabfd8c5,월
87cbfb73,토
5261577d,일
9738a806,목
3c657679,화
171abaf3,수
21fb48a2,WGS-60
3bc404f4,WGS-66
515c07b1,WGS-72
d2650b1f,WGS-84 Lat Delta:
7f00450f,WGS-84 Lon Delta:
44256b1c,WGS-84
8a3a2ca4,위젯 추가
b0e4909a,추가하다
8e33d566,위젯 편집
a75e20e5,ABC
b24efbea,고도계
50e4f482,고도 적응
de933d96,기압계
eef30dd7,바디 배터리
420661eb,달력
3b0e74a9,칼로리
5d80855b,시계
121b96ed,나침반
26865fad,올라간 층수
21856f3e,Garmin 트레이너
ef5eb7fd,골프
b35d9c00,건강 데이터
d26ef93e,HRV 상태
83e8e735,심박수
582adc1e,운동 기록
b8c771a4,중고강도 운동
7dce46ce,최근 활동
c046ec2a,최근 라이딩
2913824d,최근 러닝
482da1dc,최근 수영
b09b6a9b,음악 제어
70d6def5,나의 하루
ea99789e,페어링되지 않음
223d20ad,스마트 알림
c7e1b873,운동 성과
67590897,펄스 옥시미터
7fbc9258,RCT 카메라
a04c550b,호흡
869755b1,수면 점수
9b48a077,태양 강도
0b906e23,걸음
96356cd5,스트레스
06a5cf26,일출 및 일몰
2238ff6f,온도
c808ccfc,대체 시간대
77443b28,트레이닝 상태
eb1d36a8,VIRB
ee76e301,날씨
3081f22e,건강
d6e04cdf,오늘 표시할 데이터가 없습니다.
2d3664b2,상승
f46b8260,칼로리
4bc3e3ab,총 등반 시간
e6e300f2,하강
3d15c947,거리
23275998,피트
7adfbacb,오른 층 수
574e41df,심박수
7a3a2573,킬로미터
6e414df4,최고 난도
4333a08f,최대 거리
e169738a,최고 속도
8e7a20b2,미터
0f4219fe,마일
065c8464,해리
a71f16ba,현재 기록저장
dfd1e02a,페이스
7a894003,페이스
b0ee7fc1,분당 호흡수
5094d9a6,루트
d7dbb0de,활강
ea68651d,세트 합계
54582b47,속도
d5b84b37,걸음
006b3def,스트로크 속도
3900a1c1,스트로크
734564df,이번주 %1
e00f9695,이번 주:
e7c48c05,시간
0e3bee82,파도
5afd03dd,야드
35505375,오른 층수
64a88d3c,활강
01c785bf,스트로크
077ea96d,매우 좋음
b4a5684b,권장 시간보다 약간 적게 수면을 취하셨습니다. REM 수면 시간이 너무 낮거나 너무 높습니다. 이제 창의력과 문제 해결이 어려울 수 있습니다.
7a4f9f88,권장 수면 시간보다 적게 잤으며 깨어 있는 시간이 많았습니다.
8b8acde9,귀하는 권장 수면 시간보다 적게 잤으며 안정적이지 않았습니다.
00b8a5c7,권장 수면 시간보다 적게 잤으며 전반적인 수면의 질도 낮았습니다.
9f5c9974,수면은 짧았고 신체 에너지는 잘 충전되지 않았습니다.
8f1ab535,너무 적게 잤으며 전반적인 수면의 질이 낮았습니다.
0832266a,수면은 짧았고 질은 낮았습니다.
3474b773,충분히 오래 수면을 취했으나 REM 수면 시간이 짧았습니다.
1fbfba90,충분히 오래 수면을 취했으나 REM 수면의 시간이 이상적인 시간보다 길었습니다.
cddf1dd1,충분히 오래 수면을 취했으나 밤 동안 스트레스 수준을 낮추기에는 충분하지 않았습니다.
94a20e50,권장 수면 시간보다 적게 잤으며 REM 수면 시간이 짧았습니다.
08989f33,권장 수면 시간보다 적게 잤으며 REM 수면 시간이 이상적인 시간보다 길었습니다.
89c1c1f0,충분히 오래 수면을 취했으나 숙면을 취한 시간이 너무 짧았습니다.
d0b4df53,충분히 오래 주무셨지만 REM 수면 시간이 너무 낮거나 너무 높았습니다. 이제 창의력과 문제 해결이 어려울 수 있습니다.
0d3ebab2,총 수면은 충분히 길었지만 잠에서 깨기 위해 시간을 많이 썼습니다.
86eabe5d,총 수면은 충분히 길었지만 얕았습니다.
0cfedbef,충분히 오래 수면을 취했으나 수면의 질은 낮았습니다.
a22a6dde,권장 수면 시간보다 적게 잤으며 신체가 제대로 재충전되지 않았습니다.
347086c9,귀하는 권장 수면 시간보다 적게 잤으며 충분한 숙면을 취하지 않았습니다.
65f31cdb,수면은 약간 짧았지만 편안한 REM 수면을 취했습니다.
a75f87d8,수면은 약간 짧았지만 지속적이라는 부분에서 좋았습니다.
16dfaaf9,수면은 약간 짧았지만 수면 내내 신체가 편안히 유지되어 좋았습니다.
fc5fbf0e,수면은 짧았지만 신체 바디 배터리는 잘 충전되었습니다.
04e1c497,수면은 짧았지만 편안한 숙면을 취했습니다.
8fe024c4,수면은 짧았지만 개운함을 느낄 만큼의 REM 수면을 취했습니다.
264832c5,수면은 짧았지만 계속되고 멈추지 않았습니다.
53695a7a,수면은 짧았지만 신체는 수면 내내 편안했습니다.
4c462aa1,매우 회복이 되는 수면을 취했습니다.
c163f740,"귀하의 수면은 가벼운 수면, 숙면, REM 단계에서 좋은 균형을 이루었습니다."
d46bbaae,수면은 약간 짧았지만 신체는 잘 충전되었습니다.
ac751619,수면은 약간 짧았지만 편안한 숙면을 취했습니다.
21583e8b,상쾌하지 못한 잠
02c993c8,"이상 수준보다 짧음, 뒤척임이 있음"
f83f3729,"이상적인 수준보다 짧음, 뒤척임"
5f79b207,"이상적인 수준보다 짧음, 수면 불균형함"
281dfbb4,"짧음, 회복되지 않음"
151bd375,"짧음, 수면 단계 불균형함"
90f388aa,"짧음, 수면 질 낮음"
a12920b3,REM 수면 불충분
2d328fd0,너무 긴 REM 수면
ea53ec91,회복이 되지 않음
ab5ceb90,"이상적인 수준보다 짧음, REM 수면 불충분"
c011e873,"이상적인 수준보다 짧음, REM 수면 너무 김"
d7aebbb0,깊은 수면 불충분
19672c13,길지만 상쾌하지 않은 수면
2eeca372,방해가 있었음
3693b51d,뒤척임
e8e876af,낮은 수면의 질
c118129e,"이상적인 수준보다 짧음, 회복되지 않음"
63d7b189,"이상적인 수준보다 짧음, 깊은 수면 불충분"
460c4ed6,피드백 없음
c2dcaa1b,"이상적인 수준보다 짧음, 충분한 REM 수면"
88f8f518,"이상 수준보다 짧음, 연속적"
a006b639,"이상 수준보다 짧음, 안정됨"
5947b94e,"짧음, 회복됨"
236c50d7,"짧음, 충분한 깊은 수면"
d5f76604,"짧음, 충분한 REM 수면"
1b0e1705,"짧음, 연속적"
617bf3ba,"짧음, 안정됨"
17aa1561,높은 회복
c2508e00,최적의 수면 단계
0fea8323,회복
3b7d23c2,충분한 깊은 수면
d999662d,충분한 REM 수면
401757ec,지속적인 수면
355a2dbf,안정됨
eea5066e,"이상적인 수준보다 짧음, 회복됨"
77da93d9,"이상적인 수준보다 짧음, 충분한 깊은 수면"
91cb92c7,보통
80eafd14,좋음
ec722ee5,더 높은 고도로의 전환이 수면의 질에 영향을 미쳤습니다. 오늘은 푹 쉬고 푹 쉬도록 하세요.
94c55125,어제 스트레스 수준이 높아서 자면서도 완전히 회복되지 않으셨습니다. 오늘은 좀 더 쉽게 해보세요.
306b7193,어제 활동하지 않은 하루가 수면의 질에 영향을 미쳤습니다. 낮에 더 활동적으로 활동하면 수면의 질을 향상시킬 수 있습니다.
c47bd151,늦게 잠자리에 드셔서 수면의 질에 영향을 미쳤습니다. 앞으로는 일찍 잠자리에 드세요.
6cf9a6aa,취침 직전의 운동이 수면의 질에 영향을 미쳤습니다. 아침에 일찍 운동하고 잠자리에 들기 직전에 휴식을 취하십시오.
6a07a427,취침 직전의 격렬한 운동은 수면의 질에 영향을 미쳤습니다. 아침에 일찍 운동하고 잠자리에 들기 직전에 휴식을 취하십시오.
d41e6b7c,"어제 강렬한 운동을 많이 하셔서 수면의 질에 영향을 미쳤습니다. 잘 먹고, 충분한 휴식을 취하고, 매우 힘든 활동을 제한하십시오."
749db197,스트레스 수준이 어젯밤 수면의 질에 영향을 미쳤습니다. 밤에 회복을 촉진하기 위해 잠자리에 들기 전에 휴식을 취하십시오.
8d9186af,"어제 강렬한 운동을 많이 하셔서 수면의 질에 영향을 미쳤습니다. 잘 먹고, 충분한 휴식을 취하고, 앞으로는 무리한 운동을 하지 않도록 하세요."
e9f22e91,"몸이 더 높은 고도에 적응하고 있음에도 불구하고, 여전히 잘 주무셨습니다. 더 빨리 적응하려면 좋은 수면 습관을 유지하세요."
3b8d8a30,어제 높은 수준의 활동으로 인해 수면의 질이 향상되었습니다. 계속하세요!
73919291,어제 기록한 활동으로 인해 수면의 질이 향상되었습니다. 계속하세요!
0ad0548d,"늦게 잠자리에 드셨음에도 불구하고, 잘 주무셨습니다. 앞으로는 일찍 잠자리에 드세요."
315523d1,낮 동안의 휴식 및 회복 기간과 스트레스의 균형을 유지하여 수면의 질을 높이는 데 기여했습니다.
e34ffc93,늦은 시간에 약간의 휴식 시간을 갖게 되어 수면의 질이 향상되었습니다.
f51cba3b,"스트레스가 많은 하루를 보냈음에도 불구하고, 여전히 잘 잤습니다. 앞으로 수면 문제를 예방하기 위해 스트레스를 관리하십시오."
a225a345,기록된 수면 데이터 없음
782b2ef1,낮음
2.62E+76,수면 품질
98724d81,점수
086ed5a4,수면 점수
b8086a36,수면 중
1b15e7e3,건강 데이터
323f17de,최근 활동
b57fd9ba,최근 라이딩
5e52e9fd,최근 러닝
c44fbc8c,최근 수영
b2b9c242,나의 하루
d2665522,Wi-Fi 리스트 업데이트 중
04360d1e,최근 %1시간
1695e8f1,스트레스를 받으면
8ca51d8a,반복 %1
37fc8845,단계 거리
de085743,단계 시간
a82fcb07,임계값이 감지되지 않았습니다.
100236dd,세부 정보
f9def8c2,다음
7faff542,다음: %1세트
0535ded7,휴식 %1
71b24c12,%1세트
bfc1e7e8,건너뛴 그룹
7e8f8e6d,다음
cedcdc41,예정: %1세트
d5d4aa43,다음 단계:
f2acd5d1,다음 심박 > %1
2b2b8cde,심박 < %1까지
50e2b865,목적지 지점
61e2d328,목적지 지점
4ed16c1e,목적지 지점
59d17d6f,목적지 지점
6828c381,상세설명
81af00d6,저강도 수영
a40ef60e,다음:
7224fba2,운동을 마치려면 랩 키를 누르세요.
2f8c39b1,타임 트라이얼
d1137981,서
adcc5e95,수
9fcc488b,수
0c22bebc,벽
3ec92368,워밍업
cf775f58,워밍업
30b36341,워밍업
09f7e164,화장실
8187346,수역
46689a4e,물/전기공급
27ba15ba,수부
b783f107,수부
2f86cf87,물
a9883089,W
64cdb6a3,여
f11f295f,파워/체중
061f4a6e,W/Kg
2f2c56ec,파워/체중
462c7b21,파워/체중
e0b0a0ec,다음 지점명
f7b0c521,다음 지점명
a2a3735f,다음 지점명
b7a3946e,다음 지점명
5.13E+07,매일
545afc13,열 순응을 측정하려면 Garmin Connect가 제공하는 날씨 데이터가 필요합니다. 업데이트된 날씨 정보를 받으려면 각 활동 전에 모바일 앱에 연결해야 합니다.
0568f7c4,매시간
0da34314,수
4d85e5db,수
909b7be7,수요일
05e6a7d7,이번주 합계
2652c05b,주간 목표:%1
79a99397,계근장
9a08c9cb,둑
d8752158,웰컴 센터
3a10e190,유정
7cfa1690,W Malayan RSO
b6c9af67,서
fa14eae5,습지
49d9cbed,백-흑
9a008837,백-흑-백
1337ecbd,백-녹
2e3cbb67,백-녹-백
c3d28308,백-주황
7e70d719,백-적
dade0a93,백-적-백
4e2261e9,흰색
b02b91f2,Wi-Fi MAC 주소
741e47b8,Wi-Fi 핫스팟
9d249961,HARP 계산에 풍향 데이터가 필요합니다.
e41d3136,바람
d2afc940,빈트후크
4d4ce145,"와인, 맥주, 술"
4bb20032,주류판매
89853061,양조장
1de0c1b8,와이너리
502028f9,다운힐 슬로프
5e8a5934,하프-파이프
8ac32499,겨울 하이킹 트레일
c7aa0182,로이페 클래식
a1d269a5,로이페
39355b23,로이페 스케이팅
d62acc16,모글 코스
83835e0d,블랙 코스
cc37ab8a,블루 코스
385a4f44,더블 블랙 코스
2ed7d22a,프리라이드 코스
be5bb95d,그린 코스
7381018c,기타 코스
fb91f8b9,레드 코스
63e66ea8,스키 점프
34ab298d,스키 리프트
579ee435,스키 루트
