,key,KR,NL
7365,6b345305,최근랩 Stroke 거리,
7366,7c346dc8,LL DIS/STRK,
7367,692306be,최근랩 스트로크당 거리,
7368,7423180f,최종랩 Stroke 거리,
7369,7c735bbe,최근 랩 스트로크 율,
7370,87736d0f,최종랩 스트로크,
7371,7e84a805,최근 랩 스트로크 율,
7372,8f84c2c8,최종랩 스트로크 율,
7373,0279c9b8,최근랩 스트로크 횟수,
7374,1179e155,최종랩스트로크,
7375,c46c9c2b,최근 랩 스트로크 횟수,
7376,d16cb0a2,최종랩 스트로크,
7377,1eb51d57,스트로크 율,
7378,23b52536,스트로크,
7379,fc9aa454,스트로크 율,
7380,e39a7cf9,스트로크 율,
7381,4784092d,스트로크,
7382,2883d860,스트로크,
7383,059afa96,스트로크 횟수,
7384,009af2b7,스트로크 횟수,
7385,b5d803d6,SW,
7386,61d28661,예상 시간: %1분,
7387,5320861d,남은 업데이트 시간:,
7388,39016e95,남,
7389,00e3cd40,토,
7390,1ee3fc7a,토,
7391,00405833,안전수역부표,
7392,985f210a,안전수역등표,
7393,924da5a6,전방에 단속 카메라,
7394,7ca15593,단속 카메라 존,
7395,7acfbfdc,안전,
7396,3e1d004a,안전 기능 활성화됨,
7397,3a1af58c,,Samara
7398,e5345784,,Samoa
7399,8da60e10,모래톱,
7400,261d25de,모래,
7401,8ed1bd71,샌드위치샵,
7402,68a8288c,토,
7403,e6e76a63,토,
7404,4a1c10d4,토요일,
7405,7308ef8d,RCT 저장 진행 중,
7406,1b2350ae,체중계 1:,
7407,d385e9b0,축척,
7408,5a9b4b75,스칸디나비안,
7409,27578643,명승지,
7410,5af623e4,학교,
7411,2f688109,학교,
7412,3374c363,덤불,
7413,d95feaff,바다,
7414,ea50c487,해산물,
7415,f78292be,백나인 코스 탐색 중,
7416,f72412b5,코스\n검색 중,
7417,a341f14b,영해경계,
7418,7bafb711,초,
7419,34c0145a,DIP설정,
7420,6018bb11,맵 선택,
7421,47f584f1,지점 선택,
7422,749e25b4,주변 검색,
7423,66de292d,센서 오류\n%1,
7424,ee261958,9월,
7425,e74f5421,서비스지역,
7426,914c84a3,서비스,
7427,e2087bd8,서비스,
7428,cc0c364e,페이스 설정,
7429,3de3fbf1,세트 시간,
7430,46e40a1c,세트 시간,
7431,3ed2b463,세트 시간,
7432,e477a985,여울,
7433,69f6a671,신발가게,
7434,9c0f24e8,쇼핑센터,
7435,8f5e99c5,쇼핑센터,
7436,025fb90c,쇼핑,
7437,758e3047,단계 속도,
7438,a2e49c5e,샤워,
7439,52a76257,러닝,
7440,f90d0f55,스키 슬로프,
7441,d82037b1,스키장,
7442,8d1ee813,스키장,
7443,40e1ad6d,스키 및 동계스포츠,
7444,214f03c0,게조,
7445,0a82fb50,선가 및 계류,
7446,77ac5d5f,경사도,
7447,d8e29014,속도를 늦추세요,
7448,f2a08431,통문,
7449,bec510d7,소형공항,
7450,6ea46117,소도시,
7451,f1a033a3,호소,
7452,1bb0a0dc,작은 마을,
7453,986064ec,Smart Car,
7454,cd4a1447,사회 복지,
7455,72f910ea,소프트웨어 버전,
7456,84340b23,여학생회관,
7457,baaf4eb7,"측심,좌초 위험",
7458,b9326054,측심표시:,
7459,4e3a9f0a,측심표시일:,
7460,f42d83d7,South African,
7461,8bccb106,South American 1969,
7462,7715f77c,남미,
7463,42091ca5,남인도,
7464,c5b5168d,남,
7465,38d9b65b,동남아,
7466,61ab4700,남동,
7467,8a0696de,남서,
7468,2eca78ed,남서,
7469,0dda7692,스페인/멕시칸,
7470,4747d638,스페인식,
7471,2f455f90,원주부표,
7472,49122ae4,평균 이동 속도,
7473,501235e9,평균이동속도,
7474,6b2e36e7,평균 이동 속도,
7475,502e0c66,평균 이동 속도,
7476,9287b1e3,전체 평균 속도,
7477,8f87ad2a,평균 속도,
7478,706ba5e0,전체 평균 속도,
7479,8f6bd6ad,전체 평균 속도,
7480,3d3d1307,평균 속도,
7481,223ce886,평균 속도,
7482,1b229a04,평균 속도,
7483,2222a509,평균 속도,
7484,f7a53c32,랩 속도,
7485,0aa55a1b,랩 속도,
7486,198e1869,랩 속도,
7487,128e0d64,랩 속도,
7488,1f54b83e,동작 속도,
7489,2a54c98f,동작 속도,
7490,21660485,동작 속도,
7491,32661f48,동작 속도,
7492,57eb6ec7,최근랩 속도,
7493,3ceb4446,최종랩 속도,
7494,35cf62c4,최근랩 속도,
7495,3ccf6dc9,최근랩 속도,
7496,5d03ee6d,최근 동작 속도,
7497,3e03bda0,최근 동작 속도,
7498,1b194cd6,최근 동작 속도,
7499,161944f7,최근 동작 속도,
7500,3fb1b2b3,특수목적비이컨,
7501,438b8e3a,특수목적부표,
7502,23f2770d,특수목적등표,
7503,80e1eac3,특산물,
7504,1561ad9d,특판,
7505,758ca9f3,전방 속도 알림:,
7506,38b9dc76,속도 알람,
7507,bab78649,과속 단속 지역,
7508,ff2e4a9f,속도 알림:,
7509,75259bc5,평균 항해 속도,
7510,8625b688,평균 N 속도,
7511,73144f7e,평균 항해 속도,
7512,7e1460cf,평균 항해 속도,
7513,fe160ae3,최대 항해 속도,
7514,fb16062a,최대 N 속도,
7515,dbf9fee0,최대 항해 속도,
7516,fafa2fad,최대 항해 속도,
7517,8fa6680c,항해 속도,
7518,a6a68c41,항해 속도,
7519,d19a03ff,항해 속도,
7520,e69a250e,항해 속도,
7521,c5783048,대지속도,
7522,c44f2609,속도 제한,
7523,2e9b5ce6,속도,
7524,499b8767,속도,
7525,70846b7d,속도,
7526,71846d10,속도,
7527,f11b3067,속도를 내세요,
7528,ef70406d,수직 속도,
7529,d0700fa0,수직 속도,
7530,ad859ed6,수직 속도,
7531,a88596f7,수직 속도,
7532,654330b5,타겟까지 수직 속도,
7533,56431918,목표수직속도,
7534,6331e46e,목표까지의 수직 속도,
7535,4e31c35f,타겟까지 수직 속도,
7536,d147dff7,이름 검색,
7537,25f5e023,스포츠센터,
7538,7f9bf55b,스포츠용품,
7539,0bafa1a0,스포츠 및 교육장,
7540,6d911e02,스포츠시설,
7541,4a1fbc08,풋볼 경기장,
7542,65707834,럭비 경기장,
7543,1702c2c2,스포츠시설-축구,
7544,a437f078,스포츠시설,
7545,ff0e749d,운동시설,
7546,53070be8,스포츠/피트니스 센터,
7547,c63c0c66,측심,
7548,ea76d54c,지점 해발고도,
7549,974ca42e,간조고도,
7550,338de36c,측심,
7551,0af19089,온천,
7552,42f50257,행정계,
7553,9ec0e003,경기장,
7554,217cd661,경기장 및 트랙,
7555,401b2575,우현비이컨,
7556,090885e4,우현부표,
7557,847a5f3f,우현등표,
7558,38a089c1,출발점,
7559,75c8f794,시작,
7560,56cc2d41,광역시/도,
7561,0a4b320e,생명줄 강하,
7562,ca2c4156,이동하지 마세요,
7563,e62d4532,유지됨,
7564,950f1c81,스테이크/그릴,
7565,995e7ac6,스테이크,
7566,7080d6bb,스테이크하우스,
7567,321ea063,,Gem. vermogen v. stap
7568,b9b2a92f,단계 거리,
7569,aeb297de,단계 거리,
7570,77bf0d3c,단계 거리,
7571,6ebeff11,단계 거리,
7572,25049267,단계 페이스,
7573,0a0467e6,단계 페이스,
7574,02e88664,단계 페이스,
7575,09e89169,단계 페이스,
7576,349eaa59,단계 속도,
7577,4d9ed1b4,단계 속도,
7578,12b43b22,단계 속도,
7579,05b426ab,단계 속도,
7580,29e77d8d,단계 시간,
7581,0ae74cc0,단계 시간,
7582,67fda576,단계 시간,
7583,62fd9d97,단계 시간,
7584,88027f3e,걸음,
7585,9302908f,걸음,
7586,8a13cb85,걸음,
7587,9b13e648,걸음,
7588,fca6b570,Strgrph. Equat.,
7589,d10dd288,Strgrph. N. Pole,
7590,d1891034,Strgrph. Oblique,
7591,655e68f1,Strgrph. S. Pole,
7592,b66d132e,정지시간,
7593,a16cf21f,정지 시간,
7594,b87e5f75,정지시간,
7595,a97e47d8,정지시간,
7596,02ae4472,폭풍우 경고,
7597,08338dc8,폭풍우 경고,
7598,72f5ff30,직선영해기선,
7599,eba7d30c,피로감,
7600,0dcfa478,하천,
7601,d9d3a139,도로,
7602,dee58fcb,스트레스,
7603,ebe5a442,스트레스,
7604,9cf1f3d8,스트레스,
7605,abf20b75,스트레스,
7606,ce0fe3d1,보폭,
7607,d70ff1fc,보폭,
7608,cbfe978a,보폭,
7609,cefe9c43,보폭,
7610,c2cc6b39,학생회관,
7611,94f0191c,일,
7612,8af0095e,일,
7613,ccc77de9,구획,
7614,da1537e2,해저케이블구역,
7615,f574b682,해저케이블,
7616,af63bae3,해적저파이프라인,
7617,74f1e74a,수중구조물,
7618,6e626d04,수중장애물,
7619,2e282830,"침몰선,항행 위험",
7620,46f29e37,침몰선,
7621,42c922cb,지하철역,
7622,8ae3af23,평균: %1,
7623,dd011d3f,정상,
7624,f01d24c6,일,
7625,52ba80e5,일,
7626,5b3ee407,일요일,
7627,fb6dfcd6,일출,
7628,f66df4f7,일출,
7629,3d589e6d,일출,
7630,1e586da0,일출,
7631,03107a8d,일몰,
7632,e41049c0,일몰,
7633,4126a276,일몰,
7634,3c269a97,일몰,
7635,df1a5414,슈퍼마켓,
7636,3d290649,최상,
7637,edd85746,파이프라인 구역,
7638,e6e12de6,Surinamese,
7639,e847d936,초밥,
7640,150c1fb7,Suzuki 자동차,
7641,3e69b4db,Suzuki 오토바이,
7642,1e186ef4,늪,
7643,ba91a11c,RT 90,
7644,a9fb6e1a,Swedish Grid,
7645,f928edf7,SWEREF 99 TM,
7646,6f8e8837,소해구역,
7647,7ac8d164,수영,
7648,50d73e97,수영 시간,
7649,55d74676,수영 시간,
7650,2ebb3294,수영 시간,
7651,15bb0b39,수영 시간,
7652,52dfb52b,수영지역,
7653,142f224c,수영장,
7654,18014fbd,Swiss Grid,
7655,b7b42857,스위스,
7656,200be157,,Sydney
7657,7dc6b81a,Synagogue,
7658,0cb79020,,Back-up maken en herstellen
7659,b01e0075,,Back-up en herstel
7660,4782f319,뒤로가기,
7661,b4d02041,COG,
7662,170f3fa1,택 어시스트 보정,
7663,6c344f3c,컨트롤,
7664,b174a242,트랙 지원을 보정하려면 GPS가 켜져 있어야 합니다.,
7665,c600c72e,해상 대지 속도,
7666,02ae7ba5,좌현,
7667,7d0de7b1,SOG,
7668,28e7cb1a,우현,
7669,0d10c002,GPS가 트랙 지원을 보정할 때까지 기다리세요.,
7670,01e3dff8,오프셋 1,
7671,d7bc86a1,오프셋 2,
7672,d001f3c9,스테이션 1,
7673,ea115e00,스테이션 2,
7674,9d4df48c,온도,
7675,b44e18c1,온도,
7676,df41907f,온도,
7677,f441b18e,온도,
7678,c2647221,24시간 최고온,
7679,ab644dec,최고 온도,
7680,c05325da,24시간 최고온,
7681,a352f833,24시간 최고온,
7682,90889f27,24시간 최저온,
7683,758874a6,최저 온도,
7684,6e6e2624,24시간 최저온,
7685,756e3129,24시간 최저온,
7686,182e1204,약간의 유산소 효과,
7687,1938cd65,유산소 지구력이 크게 향상됨,
7688,db443d47,젖산 역치가 향상됨,
7689,220e644c,젖산 역치가 크게 향상됨,
7690,1d7f7e16,VO2 Max.가 향상됨,
7691,412409fb,VO2 Max.가 크게 향상됨,
7692,5754007d,유산소 효과 없음,
7693,29ba3dba,젖산 역치 유지,
7694,a89a76df,유산소 운동 능력이 유지됨,
7695,725d807a,VO2 Max 유지,
7696,cc36543d,템포 유지,
7697,a86020a4,템포 향상,
7698,c93f61ff,템포 크게 향상,
7699,36f80bce,고강도 훈련 템포,
7700,43d5cfda,유산소 운동 능력이 향상됨,
7701,e4ab611d,유산소 운동 능력이 크게 향상됨,
7702,bac962d8,오버트레이닝,
7703,925a1813,회복,
7704,4d6734ae,약간의 유산소 효과,
7705,a6bfff01,유산소 기초체력이 유지됨,
7706,3a39fe6c,유산소 기초체력이 향상됨,
7707,84ba35e7,유산소 지구력이 향상됨,
7708,481f3bf9,무산소 효과 없음,
7709,ce03396e,무산소 기초체력과 효율성이 유지됨,
7710,9bdcf1c1,무산소 기초체력과 효율성이 향상됨,
7711,941da498,무산소 능력과 속도가 향상됨,
7712,317f11d3,무산소 능력과 속도가 크게 향상됨,
7713,9d33559a,무산소 기초체력과 효율성이 크게 향상됨,
7714,83d05add,약간의 무산소 효과,
7715,5e993bc4,고강도 훈련 속도,
7716,ef1c36a6,무산소 운동 능력이 유지됨,
7717,6adb2ecb,무산소 운동 능력이 향상됨,
7718,81f86c30,무산소 운동 능력이 크게 향상됨,
7719,920d41d2,약간의 속도 효과,
7720,6144d797,속도가 유지됨,
7721,ce8551dc,무산소 운동 파워가 유지됨,
7722,e2559671,무산소 능력과 파워가 향상됨,
7723,33a87891,유산소,
7724,f3ee2313,무산소,
7725,f2ee2180,무산소,
7726,7bf1193f,무산소,
7727,98758e50,기초체력 양성,
7728,0b44180f,무산소,
7729,4f600380,기초체력 양성,
7730,65ef6fde,회복,
7731,50007b55,스프린트,
7732,331f4130,템포,
7733,e0b7a0f8,한계치,
7734,b503f4b1,VO2 Max,
7735,7a1d7dce,회복,
7736,179bc085,스프린트,
7737,9a49ac40,템포,
7738,0de155a8,한계치,
7739,bc198001,VO2 Max,
7740,e230c663,무산소 %1%2,
7741,4ac4bdcc,기초 %1%2,
7742,193b0022,회복 %1%2,
7743,b99503f9,스프린트 %1%2,
7744,a9679d1c,템포 %1%2,
7745,6006b09c,알림 역치 %1%2,
7746,714563bd,VO2 Max %1%2,
7747,c3f587d2,트레이닝 효과,
7748,13901e8c,,OPTIES
7749,85372e8d,전환,
7750,da00b569,,RESET
7751,91477f5e,,START
7752,3568e45e,,STOP
7753,62de8773,강조 색,
7754,6d9d0b67,적용,
7755,e6c8b795,배경색,
7756,438e854c,자전거,
7757,5012c9a4,사용자 지정,
7758,077480a9,데이터,
7759,8a56f756,삭제,
7760,085d622f,다이얼,
7761,bae352e5,,OK
7762,c31b2be5,시곗바늘,
7763,fa5534eb,레이아웃,
7764,41bc78ee,러닝,
7765,b3d8e3de,초,
7766,ad98b4dc,스포츠 선택,
7767,f72db53a,사용 가능한 휴대폰 없음,
7768,185a8edb,GPS와 시간 동기화 중,
7769,9675b2e7,휴대폰과 시간 동기화 중,
7770,d1354ee2,시간 동기화됨,
7771,8e114072,GPS 사용,
7772,12ed0bea,전화 사용,
7773,a5f53c0a,,Druk op START v. toev. tijdzones.
7774,3a44d6d5,총 시간,
7775,c0c7d5a3,흑,
7776,862f65ec,청색,
7777,3f96bab7,청록색,
7778,b82499c9,암청색,
7779,3a3ae046,진청록,
7780,41a3c376,암회색,
7781,1f0cc408,암녹색,
7782,ec193aac,진홍색,
7783,52968078,암적색,
7784,d2271975,암황색,
7785,63a0dac3,녹색,
7786,6baa7651,하늘색,
7787,1e0fd29e,연회색,
7788,1e8ea957,홍색,
7789,0cb89247,적색,
7790,192ef7bd,흰색,
7791,9968a128,황색,
7792,cc7b8448,페이스를 유지하는 데 도움이 되도록 타이머를 설정하세요. 예를 들면 800m 반복 훈련의 매 200 m에 대한 타겟 시간을 설정합니다. 이 알림은 매번 랩을 누를 때와 자동 랩 알림 시에 리셋됩니다.,
7793,563b9054,랩,
7794,33a52531,총계,
7795,8ed88906,,Boven doelen
7796,fa667718,유산소 높음,
7797,e0d16c4a,유산소 낮음,
7798,08686dfc,무산소,
7799,049e2584,,Anaerobe surplus
7800,04bb21c2,,Anaeroob
7801,bb8e71fe,,Anaer. tekort
7802,151793ce,,Evenwichtig
7803,7ea4889a,,Onder doelen
7804,66279dd2,,Hoog aer. surplus
7805,53a4db44,,Hoog aeroob
7806,dc5fe750,,Hoog aer. tekort
7807,def2f64c,,Laag aer. surplus
7808,8e0467ea,,Laag aeroob
7809,94fd7fa6,,Laag aer. tekort
7810,844f81b3,,Geen resultaat
7811,adf1d4e1,,Op schema
7812,2df963d6,최적,
7813,f89ea45e,,%1-%2 Optimale
7814,e5c07452,4주 훈련 포커스,
7815,3760e79a,훈련부하 포커스,
7816,27819ef7,1주일 동안 사용,
7817,7064352c,,7d belasting
7818,4e93c6e8,,Onttrainen
7819,20cab538,,Fitness
7820,dec89d09,디트레이닝,
7821,db9708e1,운동 능력 유지,
7822,67275e94,상태 없음,
7823,2c7355cf,오버트레이닝,
7824,5f102cca,중지됨,
7825,ceaf3d97,운동 능력 향상,
7826,76fb7943,생산적임,
7827,a00daf93,회복,
7828,274e2dd6,수면 중,
7829,dd6ca8d8,피로감,
7830,ce050674,비생산적,
7831,538eb964,1주일 동안 사용,
7832,d92876f0,트레이닝 상태,
7833,2abd53e4,훈련부하 %1,
7834,82fe1b04,,Last
7835,2fad2eee,,Aanhouden
7836,2488de93,,Geen status
7837,30ce51f6,,Te intensief
7838,139c7caf,,Pauze
7839,e3e2b428,,Piek
7840,cb90c93c,,Druk op START voor meer.
7841,0ed76006,,Productief
7842,8863fde6,,Herstel
7843,6ce09419,,Overbelast
7844,b8d3368c,,Synchroniseer uw %1 voor de meest nauwkeurige status.
7845,f780dc42,,Synchroniseer uw primaire trainingstoestel voor de meest nauwkeurige status.
7846,1481aca9,,Loop week buiten hard met hart.meter of fiets met verm.meter v status.
7847,6c79f0bb,,Trainings​status
7848,63e37c2d,,Niet productief
7849,9f13918d,,Gebruik 1 week
7850,50778bf2,,VO2 max.
7851,a10b4e73,TSS,
7852,be0b7c1a,TSS,
7853,7ef0d570,훈련 스트레스 점수,
7854,7df0d3dd,TSS,
7855,481cb042,TSS,
7856,ec4bb3ad,Abidjan,
7857,27df8461,Abu Dhabi,
7858,b04cb526,Acapulco,
7859,85f41b96,Accra,
7860,3c50ab31,Addis Ababa,
7861,5d79da01,Adelaide,
7862,c21900da,Aden,
7863,e5225191,Aguascalientes,
7864,219a23dd,Ahmedabad,
7865,d64dc798,Albuquerque,
7866,00fb843b,Alexandria,
7867,70deb949,Algiers,
7868,3cb2c12b,Alice Springs,
7869,f40d1a74,Almaty,
7870,2577a0af,Ambon,
7871,351d7870,Amman,
7872,b39ef5f2,Amsterdam,
7873,b44726ca,Anchorage,
7874,0a1ae132,Andorra la Vella,
7875,7a424252,Ankara,
7876,ebb8c30a,Antananarivo,
7877,f6d6818d,Antigua,
7878,6c5a0331,Antwerp,
7879,c12b838b,Ashgabat,
7880,ee6c4d2e,Asuncion,
7881,2cb91159,Athens,
7882,f47ed095,Atlanta,
7883,92dd577d,Auckland,
7884,cafb49a2,Azores,
7885,d166c2b5,Baghdad,
7886,8574d32f,Bahamas,
7887,1515f013,베이커 섬,
7888,1b563e31,Baku,
7889,ff610c9c,Balearic Islands,
7890,388c7165,Bamako,
7891,70b4c0f0,Bandar Seri Begawan,
7892,e7582db3,Bandung,
7893,4a1f4fbf,Bangkok,
7894,958d57ae,Barbados,
7895,7a13d75f,Barcelona,
7896,1522db1f,Barnaul,
7897,88e57285,Basra,
7898,874a2504,Beijing,
7899,5ad16dbb,Beirut,
7900,00c851bb,Belém,
7901,f12cb95b,Belfast,
7902,b1220622,Belgrade,
7903,86ee41b7,Belize,
7904,a254ddcf,Belushya Guba,
7905,4e96475d,Bengaluru,
7906,d72a57d0,Berlin,
7907,e8be639a,Bermuda,
7908,d1915f45,Bern,
7909,af7db372,Birmingham,
7910,308e8385,Bishkek,
7911,a4cf3c8c,Blanc-Sablon,
7912,a9e0b14e,Bogotá,
7913,b8387def,Bora Bora,
7914,64894cc1,Boston,
7915,c8db15b3,Brasilia,
7916,bd50f817,Bratislava,
7917,d722a940,Brazzaville,
7918,41a31428,Brisbane,
7919,9fb0be49,Brussels,
7920,9cd5bb61,Bucharest,
7921,8a77e2fa,Budapest,
7922,3950fe27,Buenos Aires,
7923,e3eb0abb,Bursa,
7924,5cc53013,Busan,
7925,714789d7,Cabo,
7926,53019f84,Cairns,
7927,0c497176,Cairo,
7928,393dfa6f,Calgary,
7929,a641e701,Canary Islands,
7930,ee51b21e,Canberra,
7931,6fe9c0dc,Cancún,
7932,7d3014de,Cape Town,
7933,a4139b87,Cape Verde Islands,
7934,6e2bacb0,Caracas,
7935,deb044e3,Cardiff,
7936,ed01960d,Casablanca,
7937,8e66b397,Cayenne,
7938,f205c654,Cayman Islands,
7939,75c61cef,Changchun,
7940,e2315191,Changsha,
7941,0440fe56,Charlotte,
7942,8f807933,Chatham Islands,
7943,1d52c671,Chelyabinsk,
7944,d56c5044,Chengdu,
7945,3eb80fee,Chennai,
7946,b1252b36,Chicago,
7947,6752a290,Chihuahua,
7948,471b842a,Chișinău,
7949,d0390387,Chita,
7950,4dbb086c,Chongqing,
7951,3a90c49e,Christchurch,
7952,e239edbb,Cologne,
7953,f0de43d7,Colombo,
7954,ad161fe3,Conakry,
7955,a1f3805d,Cook Islands,
7956,86ca0374,Copenhagen,
7957,637e7f46,Córdoba,
7958,e0dadc41,Cozumel,
7959,211c0afb,Cuernavaca,
7960,9d3236e0,Da Nang,
7961,d67d9085,Dakar,
7962,89735e97,Dallas,
7963,0f43a0cb,Damascus,
7964,202bf99a,Dar es Salaam,
7965,9b93a02f,Darwin,
7966,fcad07eb,Dawson Creek,
7967,204aaedc,Delhi,
7968,9c83dea6,Denpasar,
7969,d4131c18,Denver,
7970,81830b4d,Detroit,
7971,782fab11,Dhaka,
7972,b9e491f0,Dili,
7973,ad4e9048,Dnipro,
7974,30257e1e,Doha,
7975,d234107a,Dominica,
7976,f0575604,Douala,
7977,0dade317,Dubai,
7978,15383046,Dublin,
7979,6d8cc190,Durban,
7980,f01893e6,Dushanbe,
7981,fc78c72c,Easter Island,
7982,ad8205ce,Edinburgh,
7983,c0c800aa,Edmonton,
7984,ec661f96,Eucla,
7985,a15a5548,Falkland Islands,
7986,13edd16b,Fernando de Noronha,
7987,405bded8,Fiji,
7988,c8ddcc70,Fortaleza,
7989,28772fc5,Frankfurt,
7990,5a5cafc6,Freetown,
7991,86ece8af,Fuzhou,
7992,b766f5b0,Galapagos Islands,
7993,03ac1326,Gambier Islands,
7994,aacea7d5,Gaza,
7995,1cac5060,Geneva,
7996,43443104,George Town,
7997,65d54129,Georgetown,
7998,b1c24c26,Gibraltar,
7999,0521df25,Gladstone,
8000,eee59e88,Glasgow,
8001,d20f608c,Grenada,
8002,3e147765,Guadalajara,
8003,213ca226,Guam,
8004,d4993563,Guanajuato,
8005,57836adc,Guangzhou,
8006,bae3de7d,Guatemala City,
8007,378099d8,Guayaquil,
8008,4cd11d0e,Guernsey,
8009,6b888846,Guilin,
8010,5ed2bdf0,Guiyang,
8011,9b0c27a9,Hai Phong,
8012,cb39d90b,Haikou,
8013,bcc4d0dd,Halifax,
8014,eb0bb2ee,Hamburg,
8015,464f186e,Hangzhou,
8016,8aec8425,Hanoi,
8017,ef79a70b,Harare,
8018,d03df768,Harbin,
8019,ad5a2d07,Havana,
8020,73cd5f9b,Hefei,
8021,299259f9,Helsinki,
8022,8e508cd4,Hermosillo,
8023,a18c70d1,Ho Chi Minh City,
8024,b4c10f0a,Hobart,
8025,7eb56cee,Hohhot,
8026,5dac41a8,Hong Kong,
8027,9ac9e576,Honolulu,
8028,969c7cc0,Houston,
8029,0e0c2efe,Hyderabad,
8030,ef7c042d,Indianapolis,
8031,4c093b55,Iqaluit,
8032,c0a7021d,Irkutsk,
8033,6e09e3e2,Isfahan,
8034,82411342,Islamabad,
8035,8572f280,Isle of Man,
8036,996a350e,Istanbul,
8037,f96f2e38,Ittoqqortoormiit,
8038,d488d7fa,Izhevsk,
8039,2f726c8f,Izmir,
8040,3b80d604,Jakarta,
